"","DATE","Vms","Ta","RH","VPDhpa","SVWC30cm","Rn","PPFD","Rainfall","Month","Day","year","time","DOY","Cof","G","GPPob","LE","SIF","NIRv","fPAR","GPP","GPP30min","SIFfull","PSmax","qL","J"
"1","2024-1-1",2,3.718,46.9044,4.23526,39.6,375.225,582.955,0,1,1,2024,9,1,420,50,0.34027,50,0.14179,0.09383,0.64512,0.167041636363636,0.253767272325137,5.17716284993478,0.5586421236,0.627278912962007,41.1050625079607
"2","2024-1-1",2,3.835,49.6721,4.04781,39.6,456.718,728.442,0,1,1,2024,9.5,1,420,50,0.35213,50,0.14324,0.09782,0.63773,0.172863818181818,0.237997526041351,4.95930633281864,0.5618820525,0.558358751138568,35.5130831460424
"3","2024-1-1",2,4.636,51.2327,4.14973,39.6,528.766,861.157,0,1,1,2024,10,1,420,50,0.36001,50,0.15085,0.1007,0.63312,0.176732181818182,0.250849729176654,5.03673742379371,0.5832542544,0.502115251991861,35.3948001534269
"4","2024-1-1",2,5.159,52.1083,4.22715,39.6,579.117,957.452,0,1,1,2024,10.5,1,420,50,0.3645,50,0.14617,0.10344,0.62784,0.178936363636364,0.244168294341149,4.71157545110151,0.5964471909,0.464886680938569,32.3731438343075
"5","2024-1-1",2,5.284,49.9402,4.45723,39.6,617.881,1035.47,0,1,1,2024,11,1,420,50,0.36752,50,0.14899,0.1064,0.62357,0.180418909090909,0.233822597041623,4.63711791090964,0.5995112784,0.436758005686883,30.3176881144407
"6","2024-1-1",2,4.938,50.8385,4.27271,39.6,650.767,1108.41,0,1,1,2024,11.5,1,420,50,0.36984,50,0.15016,0.10882,0.62019,0.181557818181818,0.212170226129892,4.54483092323801,0.5909457716,0.412001619011817,27.0510045251793
"7","2024-1-1",2,5.821,48.2082,4.78706,39.6,651.394,1121.61,0,1,1,2024,12,1,420,50,0.36988,50,0.1396,0.11158,0.62056,0.181577454545455,0.207607987593361,4.12316081156794,0.6122835549,0.407673773158887,26.5449199089176
"8","2024-1-1",2,5.493,50.1223,4.50618,39.6,626.638,1087.43,0,1,1,2024,12.5,1,420,50,0.36816,50,0.14683,0.11543,0.62045,0.180733090909091,0.211460382591181,4.1913152338533,0.6045576461,0.418975011191325,26.8468281431441
"9","2024-1-1",2,5.32,49.6344,4.49573,39.6,594.62,1043.45,0,1,1,2024,13,1,420,50,0.36575,50,0.14453,0.12085,0.62434,0.17955,0.202176723328144,3.96533553409811,0.60038736,0.43397862380512,25.8547655385381
"10","2024-1-1",2,5.777,48.0397,4.78798,39.6,544.442,964.786,0,1,1,2024,13.5,1,420,50,0.36148,50,0.14862,0.12769,0.62763,0.177453818181818,0.216798593573964,3.87946196249788,0.6112608981,0.462167083815907,28.1928445950856
"11","2024-1-1",2,6.354,46.4172,5.13893,39.6,479.939,867.698,0,1,1,2024,14,1,420,50,0.35489,50,0.15376,0.1375,0.63187,0.174218727272727,0.233274138398899,3.75245802019106,0.6243333524,0.499494645835014,31.1501811304141
"12","2024-1-1",2,6.683,46.1377,5.28442,39.6,402.304,739.045,0,1,1,2024,14.5,1,420,50,0.34465,50,0.13322,0.15191,0.63383,0.169191818181818,0.200465541361377,2.95191121140856,0.6314592621,0.553642559457967,28.0022284829531
"13","2024-1-1",2,6.675,46.9551,5.20136,39.6,316.696,594.164,0,1,1,2024,15,1,420,50,0.32879,50,0.12266,0.17308,0.6385,0.161406,0.174197917655,2.403058864521,0.6312888125,0.621679122238909,25.5783467037364
"14","2024-1-1",2,6.339,49.4954,4.83869,39.6,224.556,432.995,0,1,1,2024,15.5,1,420,50,0.30201,50,0.11121,0.20102,0.64076,0.148259454545455,0.141576828241102,1.88255380973395,0.6240027869,0.707232367628925,22.0958865141203
"15","2024-1-2",2,4.138,48.7638,4.20986,39.4,49.6365,105.493,0.2,1,2,2024,9.5,2,420,50,0.152,50,0.03495,0.10536,0.58497,0.0746181818181818,0.0813290418078461,1.03051055872815,0.5701326516,0.919068703907712,12.5615108871163
"16","2024-1-2",2,3.274,56.6804,3.34851,39.4,56.963,113.993,0.4,1,2,2024,10,2,420,50,0.16558,50,0.03077,0.104,0.58292,0.0812847272727273,0.0675008602668848,0.915905247055229,0.5460730164,0.91284023750724,10.0579631269213
"17","2024-1-2",2,2.475,68.1562,2.32537,39.4,59.9524,118.243,0.3,1,2,2024,10.5,2,420,50,0.17073,50,0.03524,0.10285,0.57608,0.0838129090909091,0.0744371474873699,1.04824267301478,0.5223618125,0.909741850941655,10.4292334285049
"18","2024-1-2",2,0.979,94.1886,0.38111,39.4,58.3601,115.601,0.7,1,2,2024,11,2,420,50,0.16801,50,0.03863,0.08981,0.51944,0.0824776363636364,0.0730149234863434,1.186541234802,0.4741897149,0.911666714797349,9.75533050089086
"19","2024-1-2",2,1.16,92.4001,0.50496,39.4,90.4189,171.487,0.5,1,2,2024,13,2,420,50,0.21336,50,0.04788,0.09448,0.54713,0.104740363636364,0.09273316159342,1.47248954353455,0.48027984,0.871804916249107,11.8630490751898
"20","2024-1-2",2,1.686,92.4082,0.52391,39.4,65.5753,126.8,1.3,1,2,2024,14,2,420,50,0.17988,50,0.04101,0.09774,0.56066,0.0883047272727273,0.0826750423741195,1.24929338709526,0.4975691444,0.90353538983928,11.1785827722924
"21","2024-1-3",2,0.61,49.5175,3.22329,39.5,404.712,610.201,0,1,3,2024,9,3,420,50,0.32122,50,0.1509,0.09282,0.64534,0.157689818181818,0.189103550965593,5.5716482961005,0.46155069,0.613754173436493,29.3124913799422
"22","2024-1-3",2,1.086,46.1199,3.56087,39.5,497.459,773.628,0,1,3,2024,9.5,3,420,50,0.33419,50,0.14902,0.0976,0.63798,0.164056909090909,0.180621642328587,5.17308053378835,0.4777986644,0.538535209565726,25.4900270010877
"23","2024-1-3",2,1.574,44.9814,3.76636,39.5,572.161,910.971,0,1,3,2024,10,3,420,50,0.34219,50,0.15699,0.10082,0.63374,0.167984181818182,0.183854877781381,5.24063423640259,0.4939387764,0.482498821834432,24.680284816647
"24","2024-1-3",2,2.21,41.4753,4.1935,39.5,631.876,1022.98,0,1,3,2024,10.5,3,420,50,0.34743,50,0.1455,0.10387,0.62968,0.170556545454545,0.166705606058819,4.68425139643842,0.51418749,0.441143967453528,21.8712372607405
"25","2024-1-3",2,2.473,41.0217,4.30623,39.5,679.419,1115.81,0,1,3,2024,11,3,420,50,0.35096,50,0.14439,0.10672,0.6241,0.172289454545455,0.156145758046587,4.48428200291857,0.5223006981,0.409569774788446,20.0810683916975
"26","2024-1-3",2,2.65,41.2618,4.34322,39.5,709.342,1177.19,0,1,3,2024,11.5,3,420,50,0.35266,50,0.14971,0.10942,0.62102,0.173124,0.155258223469892,4.51239511765554,0.52767525,0.38994405455786,19.6578241130738
"27","2024-1-3",2,2.834,37.0724,4.71441,39.5,707.323,1183.89,0,1,3,2024,12,3,420,50,0.35143,50,0.15076,0.11238,0.62273,0.172520181818182,0.156276617627503,4.4365392003594,0.5331892884,0.387859545899224,19.6543828241834
"28","2024-1-3",2,2.953,37.3807,4.73121,39.5,684.471,1159.63,0,1,3,2024,12.5,3,420,50,0.34819,50,0.15794,0.11608,0.62396,0.170929636363636,0.164786811626484,4.50857104410655,0.5367157701,0.39546064645482,20.6556577233324
"29","2024-1-3",2,3.238,38.6145,4.73286,39.5,647.468,1111.73,0,1,3,2024,13,3,420,50,0.34327,50,0.15593,0.12158,0.62901,0.168514363636364,0.166820325292028,4.28422749038097,0.5450348916,0.410908794624936,21.0893975670987
"30","2024-1-3",2,3.387,38.0685,4.82569,39.5,596.874,1037.74,0,1,3,2024,13.5,3,420,50,0.33631,50,0.17253,0.129,0.63249,0.165097636363636,0.186886757973239,4.49237507861194,0.5493130541,0.435965572895308,23.871139225273
"31","2024-1-3",2,3.491,38.2406,4.84786,39.5,533.183,941.351,0,1,3,2024,14,3,420,50,0.32671,50,0.17077,0.13967,0.63663,0.160384909090909,0.183329943765419,4.13373830465663,0.5522702109,0.470913525258128,24.0115265257029
"32","2024-1-3",2,3.748,38.1342,4.9453,39.5,452.882,817.134,0,1,3,2024,14.5,3,420,50,0.31272,50,0.14602,0.15603,0.63973,0.153517090909091,0.153354158724029,3.17942355045501,0.5594757456,0.52011403155271,21.0018907978516
"33","2024-1-3",2,3.768,36.4234,5.08925,39.5,364.09,673.553,0,1,3,2024,15,3,420,50,0.29352,50,0.13423,0.16078,0.64444,0.144091636363636,0.148316745217568,2.85724504790694,0.5600303936,0.583423232353975,21.2187662798989
"34","2024-1-3",2,3.759,44.3811,4.44941,39.5,256.443,490.14,0,1,3,2024,15.5,3,420,50,0.26193,50,0.13298,0.16295,0.64701,0.128583818181818,0.161536277240698,2.80407994108877,0.5597809109,0.67562843933772,24.0905949984932
"35","2024-1-4",2,3.263,49.7862,3.87839,39.5,372.008,569.444,0,1,4,2024,9,4,420,50,0.23606,50,0.08471,0.09647,0.62357,0.115884,0.145210170550013,2.90787042315933,0.5457561141,0.634095820201683,22.1533526007854
"36","2024-1-4",2,4.401,48.1419,4.34053,39.5,537.338,884.287,0,1,4,2024,10.5,4,420,50,0.27229,50,0.12272,0.10382,0.62332,0.133669636363636,0.198195169701496,3.91284656243365,0.5771303189,0.492909545234402,26.3225153817942
"37","2024-1-4",2,5.821,41.4849,5.40849,39.5,716.84,1179.36,0,1,4,2024,11,4,420,50,0.30496,50,0.10178,0.10806,0.62422,0.149707636363636,0.142197830180081,3.12235728148995,0.6122835549,0.389267698925697,19.1941700143201
"38","2024-1-4",2,6.575,35.9671,6.23563,39.5,619.092,1044.59,0,1,4,2024,12,4,420,50,0.28517,50,0.07434,0.10997,0.62093,0.139992545454545,0.121455241124399,2.22914545972219,0.6291463125,0.433583015724914,16.3968235900753
"39","2024-1-4",2,7.211,33.82,6.7331,39.5,653.839,1123.49,0,1,4,2024,12.5,4,420,50,0.29062,50,0.07728,0.11881,0.62481,0.142668,0.115065602556982,2.15828863134503,0.6423976269,0.407061092655285,15.7823857057327
"40","2024-1-4",2,7.39,36.8994,6.49912,39.5,674.11,1178.2,0,1,4,2024,13,4,420,50,0.29325,50,0.08737,0.12294,0.62993,0.143959090909091,0.123071446755944,2.37743609817336,0.64596669,0.389629107017718,16.9015386905695
"41","2024-1-4",2,8.143,27.7217,7.83747,39.5,605.722,1076.7,0,1,4,2024,13.5,4,420,50,0.27889,50,0.13404,0.12778,0.63374,0.136909636363636,0.213212069838842,3.53045019139652,0.6602087061,0.422586973048743,28.9877958170436
"42","2024-1-4",2,7.784,26.189,7.81002,39.5,518.648,941.706,0,1,4,2024,14,4,420,50,0.25859,50,0.12568,0.13815,0.63785,0.126944181818182,0.196632334465517,3.08163555676768,0.6535742784,0.470779804806158,27.3705751037365
"43","2024-1-4",2,7.276,30.6161,7.09063,39.5,432.954,803.111,0,1,4,2024,14.5,4,420,50,0.2355,50,0.12194,0.15476,0.64136,0.115609090909091,0.178636682370502,2.68371735123972,0.6437018064,0.525981730361857,25.5022524694064
"44","2024-1-4",2,7.478,29.7802,7.27612,39.5,345.54,657.017,0,1,4,2024,15,4,420,50,0.208,50,0.0894,0.1783,0.64688,0.102109090909091,0.121481796449661,1.72249247562163,0.6476954676,0.59119249733423,18.721423814892
"45","2024-1-4",2,7.003,34.296,6.58983,39.5,249.232,486.753,0,1,4,2024,15.5,4,420,50,0.1717,50,0.09495,0.21284,0.65075,0.0842890909090909,0.114220164823548,1.54171227217297,0.6381617901,0.677461604607677,18.4206260829983
"46","2024-1-5",2,6.62,41.3225,5.73188,39.3,334.439,569.768,0,1,5,2024,10,5,420,50,0.20278,50,0.04303,0.10353,0.63606,0.0995465454545454,0.100777169626461,1.40394679837381,0.63011316,0.633931483863997,15.1615164707671
"47","2024-1-5",2,7.088,39.8179,6.07137,39.3,451.239,768.986,0,1,5,2024,10.5,5,420,50,0.25246,50,0.10051,0.10423,0.63372,0.123934909090909,0.228140648636535,3.2453488174369,0.6399042816,0.540538831943367,31.1734838170243
"48","2024-1-5",2,8.115,39.3615,6.56278,39.3,609.219,1046.44,0,1,5,2024,11,5,420,50,0.30809,50,0.09853,0.10911,0.63054,0.151244181818182,0.185360609996658,3.02387617535871,0.6597014525,0.432941787487582,25.379370981358
"49","2024-1-5",2,9.061,37.997,7.15544,39.3,670.536,1157.89,0,1,5,2024,11.5,5,420,50,0.32916,50,0.08452,0.10948,0.62562,0.161587636363636,0.152345639181867,2.56497276083518,0.6758841069,0.39601151098745,21.1817810394525
"50","2024-1-5",2,9.329,37.2748,7.37099,39.3,649.015,1138.09,0,1,5,2024,12,5,420,50,0.32645,50,0.10102,0.11195,0.62701,0.160257272727273,0.189314834421401,3.00472802339118,0.6801107349,0.402334277430817,25.7023104817108
"51","2024-1-5",2,9.491,36.643,7.52699,39.3,627.322,1113.02,0,1,5,2024,12.5,5,420,50,0.3234,50,0.10217,0.11568,0.62739,0.15876,0.191182703781898,2.94272812109094,0.6825890109,0.410484955487495,25.9767442060485
"52","2024-1-5",2,8.827,36.5974,7.20201,39.3,595.077,1067.08,0,1,5,2024,13,5,420,50,0.31671,50,0.1141,0.12068,0.63047,0.155475818181818,0.20543687430314,3.16564494196336,0.6720644781,0.425851749137773,27.6275973448341
"53","2024-1-5",2,8.626,35.0768,7.27492,39.3,551.178,998.59,0,1,5,2024,13.5,5,420,50,0.30545,50,0.12597,0.12785,0.63424,0.149948181818182,0.222402245421529,3.3186959039014,0.6686873364,0.449836093155752,30.1305334347774
"54","2024-1-5",2,8.856,39.0302,6.93928,39.3,489.339,898.449,0,1,5,2024,14,5,420,50,0.28634,50,0.13209,0.13783,0.63796,0.140566909090909,0.235268906492325,3.24688619940842,0.6725443904,0.487356593012338,32.4999305440388
"55","2024-1-5",2,9.34,41.4122,6.88991,39.3,409.698,766.401,0,1,5,2024,14.5,5,420,50,0.25718,50,0.11139,0.15236,0.64098,0.126252,0.197628670853469,2.48866908319363,0.68028084,0.541657822885668,28.682153018224
"56","2024-1-5",2,8.932,40.5368,6.80272,39.3,328.294,629.579,0,1,5,2024,15,5,420,50,0.22228,50,0.10789,0.17453,0.64585,0.109119272727273,0.174467105721751,2.12026528228453,0.6737933136,0.604312881163202,26.465852752176
"57","2024-1-5",2,8.559,37.2512,6.99937,39.3,239.597,477.043,0,1,5,2024,15.5,5,420,50,0.17695,50,0.09464,0.2067,0.65024,0.0868663636363636,0.133175395490646,1.58108555444455,0.6675418709,0.682744619014692,21.6748056373191
"58","2024-1-6",2,7.118,18.5286,8.23607,39.1,95.2027,160.477,0,1,6,2024,9,6,420,50,0.10964,50,0.0322,0.11258,0.59375,0.0538232727272727,0.0813831915968799,0.901873619880962,0.6405154836,0.879517691148505,14.1331740312216
"59","2024-1-6",2,7.377,20.5136,8.17951,39.1,152.73,255.548,0,1,6,2024,9.5,6,420,50,0.16687,50,0.03228,0.11239,0.59618,0.081918,0.0817738915555116,0.90934920484284,0.6457098581,0.81510495083603,13.5089803805154
"60","2024-1-6",2,7.344,22.3739,7.97002,39.1,278.237,466.478,0,1,6,2024,10,6,420,50,0.27165,50,0.04842,0.10683,0.61086,0.133355454545455,0.122211422496261,1.47034983916531,0.6450562304,0.688539631760652,18.3987211921192
"61","2024-1-6",2,7.179,22.7647,7.84062,39.1,465.068,788.304,0,1,6,2024,10.5,6,420,50,0.39151,50,0.13961,0.10107,0.63283,0.192195818181818,0.299477213213809,4.64225245339711,0.6417521549,0.532249348105149,44.2616542635068
"62","2024-1-6",2,7.299,22.4754,7.93507,39.1,623.577,1054.31,0,1,6,2024,11,6,420,50,0.47111,50,0.13797,0.10694,0.63062,0.231272181818182,0.24873499362865,4.32075517297389,0.6441610589,0.430224548836686,33.65083462777
"63","2024-1-6",2,7.487,22.4742,8.03811,39.1,658.205,1124.84,0,1,6,2024,11.5,6,420,50,0.48912,50,0.11101,0.10945,0.62693,0.240113454545455,0.187029405042202,3.37685818935245,0.6478713141,0.406621703987807,25.2633374973025
"64","2024-1-6",2,7.447,22.3587,8.02806,39.1,660.223,1139.88,0,1,6,2024,12,6,420,50,0.49337,50,0.11973,0.11237,0.62784,0.242199818181818,0.196339279410287,3.55262213051533,0.6470884101,0.40175854706686,26.1704892516059
"65","2024-1-6",2,7.508,24.8133,7.8068,39.1,643.692,1121.42,0,1,6,2024,12.5,6,420,50,0.48977,50,0.1316,0.11575,0.62792,0.240432545454545,0.215712256830224,3.79128680611421,0.6482809296,0.407735744282093,28.4926441905093
"66","2024-1-6",2,7.628,26.9141,7.65126,39.1,613.826,1080.82,0,1,6,2024,13,6,420,50,0.47999,50,0.12664,0.12055,0.63134,0.235631454545455,0.207683438933029,3.52220335896508,0.6506029776,0.42119641927706,27.6245965754923
"67","2024-1-6",2,7.948,22.6189,8.27998,39.1,572.54,1019.73,0,1,6,2024,13.5,6,420,50,0.46405,50,0.13502,0.12742,0.6352,0.227806363636364,0.222263576827427,3.57452571875411,0.6566402256,0.442292434128615,30.2347237983344
"68","2024-1-6",2,8.371,21.5679,8.63775,39.1,513.241,929.489,0,1,6,2024,14,6,420,50,0.43733,50,0.13529,0.13746,0.63904,0.214689272727273,0.223812382522927,3.34014126015296,0.6642749949,0.4754035769497,31.4189375427388
"69","2024-1-6",2,8.227,21.247,8.58853,39.1,439.279,807.412,0,1,6,2024,14.5,6,420,50,0.39885,50,0.12827,0.15271,0.64197,0.195799090909091,0.202059534448396,2.8636489990118,0.6617201181,0.524175042432405,29.3625853511569
"70","2024-1-6",2,8.384,22.063,8.59081,39.1,348.352,652.694,0,1,6,2024,15,6,420,50,0.34307,50,0.10938,0.17445,0.64647,0.168416181818182,0.165025327215687,2.15259712039289,0.6645033984,0.593240617034213,25.293138020694
"71","2024-1-6",2,7.801,27.7168,7.65725,39.1,248.539,473.732,0,1,6,2024,15.5,6,420,50,0.26931,50,0.07911,0.20295,0.64923,0.132206727272727,0.105149828531766,1.3439661871931,0.6538948389,0.684555470194075,17.3818829755502
"72","2024-1-7",2,3.153,30.3901,5.33468,39,217.884,355.567,0,1,7,2024,9,7,420,50,0.24171,50,0.06373,0.10638,0.61058,0.118657636363636,0.111148288190742,1.94255775964542,0.5425724501,0.752425267186432,17.3369514265005
"73","2024-1-7",2,3.617,30.6518,5.49231,39,439.599,703.17,0,1,7,2024,9.5,7,420,50,0.40956,50,0.11971,0.09757,0.63689,0.201056727272727,0.206714296774809,4.1497887558801,0.5558210421,0.569762312918447,29.586712540877
"74","2024-1-7",2,3.932,30.9511,5.59167,39,516.4,847.342,0,1,7,2024,10,7,420,50,0.45607,50,0.11497,0.10161,0.63613,0.223888909090909,0.18202518837447,3.82244628591649,0.5645453136,0.507695408904274,25.1594107342529
"75","2024-1-7",2,4.376,29.2301,5.91306,38.9,477.661,803.582,0,1,7,2024,10.5,7,420,50,0.43312,50,0.09017,0.10654,0.62732,0.212622545454545,0.14852726047932,2.81958989111934,0.5764716864,0.525783577780148,20.1784821434436
"76","2024-1-7",2,5.947,36.7242,5.89989,38.9,321.125,570.495,0,1,7,2024,12,7,420,50,0.32614,50,0.09903,0.11434,0.60672,0.160105090909091,0.221340124886863,2.79064335022032,0.6151885101,0.633562896508574,28.2653427764825
"77","2024-1-7",2,7.788,38.9801,6.45835,38.9,453.375,782.089,0,1,7,2024,14,7,420,50,0.41757,50,0.07445,0.12745,0.62166,0.204988909090909,0.137786551857085,1.92852476506396,0.6536497616,0.53490228159136,19.4683563401523
"78","2024-1-8",2,2.993,62.9399,2.80806,38.8,66.4505,124.344,0,1,8,2024,9,8,420,50,0.07948,50,0.03293,0.11058,0.58615,0.0390174545454545,0.0590005586232078,0.926982100559782,0.5378941461,0.905312401337662,9.76843892609985
"79","2024-1-8",2,2.747,61.488,2.86741,38.8,148.287,257.965,0,1,8,2024,9.5,8,420,50,0.1662,50,0.05541,0.10693,0.58717,0.0815890909090909,0.100951553931985,1.61584565754318,0.5305913901,0.8135303866823,14.8587680016809
"80","2024-1-8",2,3.095,63.6461,2.77459,38.8,265.553,449.817,0,1,8,2024,10,8,420,50,0.27352,50,0.07902,0.10612,0.59631,0.134273454545455,0.140819999865534,2.35808421057207,0.5408830725,0.697778473362167,19.3846052819155
"81","2024-1-8",2,4.156,71.8104,2.31916,38.8,245.422,415.942,0,1,8,2024,10.5,8,420,50,0.2561,50,0.06897,0.10857,0.59257,0.125721818181818,0.141721649378442,1.99911364153444,0.5706164304,0.716946828091946,19.0468552330727
"82","2024-1-8",2,3.934,72.5211,2.22559,38.8,236.705,403.65,0,1,8,2024,11,8,420,50,0.24829,50,0.05757,0.10844,0.58872,0.121887818181818,0.117649616466042,1.65982745646833,0.5646000084,0.724031774593043,15.5837880958622
"83","2024-1-8",2,3.658,71.0443,2.29992,38.8,170.9,295.468,0,1,8,2024,11.5,8,420,50,0.1876,50,0.05458,0.11052,0.58488,0.0920945454545454,0.117468686603276,1.53393465708589,0.5569689396,0.78948503539547,15.224658633341
"84","2024-1-8",2,3.781,67.4531,2.60774,38.8,210.217,356.057,0,1,8,2024,12,8,420,50,0.22421,50,0.06454,0.11027,0.58448,0.110066727272727,0.137145769469339,1.81672283577478,0.5603904429,0.75213037428448,17.4182852140306
"85","2024-1-8",2,4.241,70.0455,2.47915,38.8,250.808,428.215,0,1,8,2024,12.5,8,420,50,0.25999,50,0.05226,0.11043,0.58955,0.127631454545455,0.108488827461914,1.48166632612388,0.5728913109,0.709942001721213,14.1093533529862
"86","2024-1-8",2,5.034,70.4595,2.58471,38.8,570.27,991.006,0,1,8,2024,13,8,420,50,0.48763,50,0.11937,0.11295,0.61074,0.239382,0.178125872776956,3.42777855339498,0.5933487284,0.452573634909196,22.6354893920311
"87","2024-1-8",2,5.496,70.724,2.64548,38.8,480.98,849.904,0,1,8,2024,13.5,8,420,50,0.43219,50,0.10943,0.13454,0.62473,0.212166,0.160119654838893,2.69851459503276,0.6046293824,0.506655902044716,20.9084931339555
"88","2024-1-8",2,5.646,72.0695,2.55038,38.7,429.024,762.055,0,1,8,2024,14,8,420,50,0.39718,50,0.11044,0.13582,0.62738,0.194979272727273,0.171743174962517,2.7091981823444,0.6081909524,0.543544336419034,22.8581587819214
"89","2024-1-8",2,5.546,72.8462,2.46227,38.7,371.456,665.386,0,1,8,2024,14.5,8,420,50,0.35577,50,0.12522,0.14502,0.6295,0.174650727272727,0.191429654030738,2.88661568383747,0.6058220724,0.587247566114013,26.0533145486853
"90","2024-1-8",2,4.69,72.7334,2.32899,38.8,301.573,543.944,0,1,8,2024,15,8,420,50,0.30145,50,0.09455,0.15982,0.632,0.147984545454545,0.125000206568512,1.98561442392887,0.58464429,0.647164219396646,18.0875999540544
"91","2024-1-8",2,4.788,70.8493,2.50708,38.7,221.972,408.969,0,1,8,2024,15.5,8,420,50,0.23347,50,0.07059,0.18048,0.63772,0.114612545454545,0.0857320683616502,1.32462080164476,0.5871505616,0.72095742022103,13.5818512382071
"92","2024-1-9",2,6.86,73.0861,2.67292,38.7,326.322,515.943,0,1,9,2024,9,9,420,50,0.32297,50,0.11035,0.0933,0.63903,0.158548909090909,0.289194121820604,4.01383369745058,0.63519444,0.661824807041667,46.2538252808632
"93","2024-1-9",2,6.948,72.4385,2.75386,38.7,433.397,699.255,0,1,9,2024,9.5,9,420,50,0.40563,50,0.10986,0.09739,0.63911,0.199127454545455,0.265621562572535,3.82867299970301,0.6370258256,0.571549605922326,38.4046240894491
"94","2024-1-9",2,6.578,74.5655,2.47737,38.7,502.769,831.15,0,1,9,2024,10,9,420,50,0.45483,50,0.11258,0.1005,0.63522,0.223280181818182,0.238242898776038,3.77891201138059,0.6292109076,0.514314671234568,32.9810885631928
"95","2024-1-9",2,7.138,71.6533,2.86955,38.7,564.305,949.098,0,1,9,2024,10.5,9,420,50,0.49593,50,0.10781,0.10339,0.63156,0.243456545454545,0.215807446235142,3.49737789374824,0.6409218516,0.46800401689142,29.2151582359161
"96","2024-1-9",2,7.036,72.6541,2.7489,38.7,588.433,1001.42,0,1,9,2024,11,9,420,50,0.51189,50,0.10799,0.10592,0.62554,0.251291454545455,0.203520160126701,3.38694456653409,0.6388401744,0.448818816232845,26.8888314964711
"97","2024-1-9",2,6.655,73.5562,2.58939,38.7,576.761,991.972,0,1,9,2024,11.5,9,420,50,0.50533,50,0.1171,0.11036,0.62142,0.248071090909091,0.210069701906627,3.50169135300837,0.6308620725,0.452224021112309,27.0630811551833
"98","2024-1-9",2,6.088,77.5158,2.11704,38.6,550.828,959.24,0,1,9,2024,13,9,420,50,0.49094,50,0.10449,0.11898,0.62222,0.241006909090909,0.169274854988582,2.90196496488875,0.6183978816,0.464222182392814,21.8310824631505
"99","2024-1-9",2,5.895,77.3617,2.10321,38.6,490.724,852.261,0,1,9,2024,13.5,9,420,50,0.45132,50,0.2541,0.12253,0.61715,0.221557090909091,0.366473992227571,6.79673595931128,0.6139938725,0.505701451814292,54.6719340297578
"100","2024-1-10",2,0.608,42.6109,3.66374,38.6,384.625,579.949,0,1,10,2024,9,10,420,50,0.39526,50,0.11557,0.09095,0.6418,0.194036727272727,0.158419441457063,4.3310136897516,0.4614813696,0.62878920854346,23.3371639024049
"101","2024-1-10",2,1.737,40.3091,4.13439,38.6,470.769,735.046,0,1,10,2024,9.5,10,420,50,0.46327,50,0.11459,0.09607,0.63854,0.227423454545455,0.158581324955774,4.04477595466256,0.4992131141,0.555416608990719,22.3947578642346
"102","2024-1-10",2,4.726,25.9724,6.33907,38.5,365.617,668.138,0,1,10,2024,15,10,420,50,0.38589,50,0.10616,0.17097,0.64213,0.189436909090909,0.1196714539012,2.11744136251881,0.5855674164,0.58595610403556,17.5307091528013
"103","2024-1-11",2,7.805,34.3019,6.96157,38.5,375.712,579.211,0,1,11,2024,9,11,420,50,0.41265,50,0.11653,0.09117,0.64788,0.202573636363636,0.312572124646786,4.39772227189393,0.6539701725,0.629160555302961,52.2918119234999
"104","2024-1-11",2,7.386,34.8942,6.70381,38.5,467.626,742.902,0,1,11,2024,9.5,11,420,50,0.48648,50,0.1247,0.09592,0.64254,0.238817454545455,0.290448603748832,4.43613634931335,0.6458877044,0.551936872863092,44.6591348114526
"105","2024-1-11",2,7.192,35.7631,6.5269,38.5,536.093,872.09,0,1,11,2024,10,11,420,50,0.53647,50,0.10777,0.0992,0.63721,0.263358,0.232155877554619,3.67634472130264,0.6420146496,0.497742701066346,32.8171461249374
"106","2024-1-11",2,7.626,36.6855,6.6274,38.5,593.074,982.686,0,1,11,2024,10.5,11,420,50,0.57507,50,0.10971,0.102,0.63204,0.282307090909091,0.222699697175473,3.61025635840629,0.6505645364,0.455596012337042,30.6225507021277
"107","2024-1-11",2,7.324,41.0176,6.04753,38.5,636.486,1069.01,0,1,11,2024,11,11,420,50,0.60272,50,0.09996,0.10487,0.62603,0.295880727272727,0.181455965211533,3.16896584815663,0.6446589264,0.425194741377617,24.4449995717752
"108","2024-1-11",2,8.446,40.2025,6.61917,38.4,565.183,1007.17,0,1,11,2024,13.5,11,420,50,0.55669,50,0.10095,0.12472,0.62992,0.273284181818182,0.177269999440442,2.70771563311667,0.6655875924,0.446758990908577,24.0768234719156
"109","2024-1-11",2,9.036,37.2765,7.22637,38.4,505,910.347,0,1,11,2024,14,11,420,50,0.51576,50,0.09671,0.13357,0.63268,0.253191272727273,0.173716590148207,2.43273048338802,0.6754817744,0.482739745375805,24.444524686059
"110","2024-1-11",2,9.758,34.8539,7.87986,38.4,436.645,798.81,0,1,11,2024,14.5,11,420,50,0.46591,50,0.09636,0.14715,0.63636,0.228719454545455,0.173727326990987,2.21302760809806,0.6865475796,0.527794645450197,25.5829619278225
"111","2024-1-11",2,8.654,39.3856,6.80502,38.4,351.755,653.551,0,1,11,2024,15,11,420,50,0.39797,50,0.09317,0.16734,0.63953,0.195367090909091,0.149322089841012,1.89097020732328,0.6691631124,0.59283403066091,22.6744038822203
