0,0.0015665,0.0093991,0.028197,0.092424,0.19111,0.3274,0.49815,0.7065,0.95087,1.2297,1.5446,1.897,2.284,2.7085,3.1675,3.6641,4.1544,4.6416,5.1804,5.8932,6.6608,7.2905,8.2038,9.3254,10.408,11.824,13.083,14.523,16.262,18.269,20.184,22.362,25.365,27.556,30.329,33.014,35.282,39.861,41.539,43.917,44.967,45.567,45.485,44.852,43.524,41.455,38.748,35.195,32.587,29.985,27.414,24.846,22.696,20.778,18.953,17.636,16.671,15.617,14.738,14.037,13.187,12.396,11.783,11.42,11.063,10.522,10.106,9.7734,9.4868,9.2753,9.1092,8.9275,8.7474,8.5954,8.4889,8.3965,8.3025,8.2054,8.1035,7.9861,7.8764,7.7902,7.7386,7.6994,7.6477,7.5819,7.5145,7.4503,7.3939,7.3469,7.3109,7.2968,7.2984,7.3015,7.2968,7.2827,7.2545,7.2012,7.1276,7.0415,6.9772,6.8676,6.678,6.4728,6.3381,6.2284,6.0467,5.8446,5.6316,5.4201,5.2071,4.9925,4.7685,4.5476,4.3565,4.2217,4.1027,3.9523,3.7784,3.5998,3.4307,3.2803,3.1393,3.003,2.8745,2.7508,2.6255,2.4939,2.3498,2.2135,2.1007,1.9973,1.8829,1.7435,1.59,1.4443,1.3049,1.1733,1.048,0.93051,0.81928,0.71589,0.61877,0.52948,0.44645,0.3697,0.30234,0.23968,0.18485,0.13785,0.097124,0.064227,0.037596,0.017232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0015769,0.0094614,0.028384,0.093037,0.19238,0.32957,0.50145,0.71118,0.95718,1.2379,1.5548,1.9096,2.2991,2.7265,3.1885,3.6884,4.1819,4.6724,5.2148,5.9323,6.705,7.3389,8.2582,9.3873,10.477,11.902,13.17,14.619,16.37,18.39,20.318,22.51,25.533,27.739,30.53,33.233,35.517,40.126,41.815,44.208,45.265,45.869,45.787,45.15,43.813,41.73,39.005,35.428,32.803,30.183,27.596,25.011,22.846,20.916,19.079,17.753,16.781,15.72,14.835,14.131,13.274,12.478,11.861,11.496,11.136,10.592,10.173,9.8383,9.5497,9.3368,9.1697,8.9868,8.8054,8.6525,8.5452,8.4522,8.3576,8.2598,8.1573,8.039,7.9287,7.8419,7.7899,7.7505,7.6984,7.6322,7.5644,7.4997,7.443,7.3957,7.3594,7.3452,7.3468,7.3499,7.3452,7.331,7.3026,7.249,7.1749,7.0882,7.0235,6.9131,6.7223,6.5158,6.3801,6.2698,6.0868,5.8834,5.669,5.4561,5.2416,5.0256,4.8001,4.5777,4.3854,4.2497,4.1299,3.9785,3.8035,3.6237,3.4534,3.302,3.1601,3.0229,2.8936,2.769,2.6429,2.5104,2.3654,2.2282,2.1146,2.0105,1.8954,1.7551,1.6006,1.4539,1.3136,1.1811,1.0549,0.93668,0.82472,0.72064,0.62288,0.53299,0.44942,0.37215,0.30434,0.24127,0.18607,0.13877,0.097768,0.064653,0.037846,0.017346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0015805,0.0094831,0.028449,0.09325,0.19282,0.33033,0.5026,0.71281,0.95937,1.2407,1.5584,1.914,2.3044,2.7327,3.1958,3.6968,4.1915,4.6831,5.2268,5.9459,6.7203,7.3557,8.2772,9.4088,10.501,11.93,13.2,14.653,16.407,18.432,20.365,22.562,25.592,27.803,30.6,33.309,35.598,40.218,41.911,44.31,45.369,45.974,45.892,45.253,43.913,41.825,39.094,35.509,32.878,30.253,27.659,25.069,22.898,20.964,19.123,17.793,16.82,15.756,14.869,14.163,13.305,12.507,11.889,11.522,11.162,10.616,10.196,9.8608,9.5716,9.3582,9.1907,9.0074,8.8256,8.6723,8.5648,8.4716,8.3767,8.2787,8.176,8.0575,7.9468,7.8599,7.8077,7.7682,7.7161,7.6497,7.5817,7.5169,7.46,7.4126,7.3763,7.362,7.3636,7.3668,7.362,7.3478,7.3194,7.2656,7.1913,7.1044,7.0396,6.929,6.7377,6.5307,6.3948,6.2841,6.1008,5.8969,5.6819,5.4686,5.2536,5.0371,4.8111,4.5882,4.3954,4.2595,4.1394,3.9876,3.8122,3.632,3.4613,3.3096,3.1674,3.0298,2.9002,2.7754,2.6489,2.5162,2.3708,2.2333,2.1195,2.0152,1.8998,1.7591,1.6042,1.4572,1.3166,1.1838,1.0574,0.93883,0.82661,0.7223,0.6243,0.53421,0.45045,0.373,0.30504,0.24182,0.1865,0.13909,0.097992,0.064801,0.037932,0.017386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0015814,0.0094887,0.028466,0.093305,0.19294,0.33052,0.5029,0.71323,0.95994,1.2414,1.5593,1.9151,2.3057,2.7343,3.1977,3.699,4.194,4.6858,5.2298,5.9494,6.7243,7.36,8.282,9.4143,10.507,11.937,13.208,14.662,16.417,18.443,20.377,22.575,25.607,27.819,30.618,33.329,35.619,40.241,41.935,44.336,45.395,46.001,45.919,45.28,43.939,41.85,39.117,35.53,32.897,30.27,27.675,25.083,22.912,20.976,19.134,17.804,16.83,15.765,14.878,14.171,13.313,12.514,11.896,11.529,11.168,10.623,10.202,9.8666,9.5772,9.3637,9.1961,9.0127,8.8308,8.6774,8.5699,8.4765,8.3817,8.2836,8.1808,8.0622,7.9515,7.8645,7.8123,7.7728,7.7206,7.6542,7.5862,7.5214,7.4644,7.417,7.3806,7.3664,7.368,7.3711,7.3664,7.3521,7.3237,7.2699,7.1956,7.1086,7.0438,6.9331,6.7417,6.5345,6.3985,6.2878,6.1044,5.9004,5.6853,5.4718,5.2567,5.0401,4.8139,4.5909,4.398,4.262,4.1418,3.99,3.8144,3.6342,3.4634,3.3115,3.1692,3.0316,2.902,2.777,2.6505,2.5177,2.3722,2.2346,2.1207,2.0163,1.9009,1.7601,1.6052,1.4581,1.3173,1.1845,1.058,0.93938,0.8271,0.72272,0.62467,0.53453,0.45071,0.37322,0.30522,0.24196,0.18661,0.13917,0.09805,0.064839,0.037955,0.017396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0024479,0.014688,0.044063,0.14443,0.29865,0.51162,0.77844,1.104,1.4859,1.9216,2.4136,2.9644,3.5691,4.2325,4.9497,5.7257,6.4919,7.2532,8.0953,9.2091,10.409,11.393,12.82,14.572,16.264,18.477,20.445,22.695,25.412,28.548,31.541,34.944,39.637,43.061,47.394,51.59,55.135,62.29,64.911,68.627,70.268,71.205,71.078,70.089,68.013,64.779,60.549,54.997,50.922,46.856,42.839,38.826,35.465,32.469,29.617,27.559,26.051,24.403,23.03,21.936,20.607,19.37,18.413,17.845,17.287,16.443,15.792,15.273,14.825,14.494,14.235,13.951,13.669,13.432,13.265,13.121,12.974,12.822,12.663,12.479,12.308,12.174,12.093,12.032,11.951,11.848,11.743,11.642,11.554,11.481,11.424,11.402,11.405,11.41,11.402,11.38,11.336,11.253,11.138,11.003,10.903,10.732,10.435,10.115,9.9043,9.7329,9.449,9.1332,8.8003,8.4698,8.1369,7.8015,7.4515,7.1063,6.8077,6.5971,6.4111,6.1761,5.9044,5.6253,5.3609,5.1259,4.9056,4.6927,4.4919,4.2985,4.1027,3.8971,3.6719,3.4589,3.2827,3.1211,2.9424,2.7245,2.4846,2.257,2.0391,1.8335,1.6377,1.4541,1.2803,1.1187,0.96693,0.8274,0.69766,0.57771,0.47245,0.37453,0.28885,0.21542,0.15177,0.10036,0.05875,0.026927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0024402,0.014641,0.043924,0.14397,0.29771,0.51001,0.77599,1.1005,1.4812,1.9156,2.4061,2.9551,3.5579,4.2192,4.9342,5.7077,6.4715,7.2304,8.0699,9.1802,10.376,11.357,12.78,14.527,16.213,18.419,20.381,22.623,25.332,28.458,31.442,34.834,39.512,42.926,47.245,51.428,54.961,62.094,64.708,68.412,70.047,70.982,70.855,69.869,67.799,64.576,60.359,54.825,50.762,46.709,42.704,38.705,35.354,32.367,29.524,27.472,25.969,24.327,22.958,21.867,20.542,19.31,18.355,17.789,17.233,16.391,15.742,15.225,14.778,14.449,14.19,13.907,13.626,13.39,13.224,13.08,12.933,12.782,12.623,12.44,12.27,12.135,12.055,11.994,11.913,11.811,11.706,11.606,11.518,11.445,11.389,11.367,11.369,11.374,11.367,11.345,11.301,11.218,11.103,10.969,10.869,10.698,10.403,10.083,9.8732,9.7024,9.4193,9.1045,8.7726,8.4432,8.1113,7.777,7.4281,7.084,6.7863,6.5764,6.391,6.1567,5.8858,5.6077,5.3441,5.1099,4.8902,4.6779,4.4778,4.2851,4.0898,3.8849,3.6604,3.4481,3.2724,3.1113,2.9332,2.716,2.4768,2.2499,2.0327,1.8277,1.6325,1.4495,1.2762,1.1152,0.96389,0.8248,0.69547,0.5759,0.47097,0.37336,0.28795,0.21474,0.15129,0.10005,0.058566,0.026843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0024329,0.014598,0.043793,0.14354,0.29682,0.50848,0.77367,1.0972,1.4768,1.9098,2.3989,2.9463,3.5472,4.2065,4.9194,5.6906,6.4521,7.2087,8.0457,9.1527,10.345,11.323,12.741,14.483,16.164,18.364,20.32,22.556,25.256,28.373,31.348,34.73,39.394,42.798,47.104,51.274,54.797,61.908,64.514,68.207,69.837,70.769,70.642,69.659,67.596,64.382,60.178,54.66,50.61,46.569,42.576,38.589,35.248,32.27,29.436,27.39,25.891,24.254,22.889,21.801,20.48,19.252,18.3,17.736,17.181,16.342,15.695,15.179,14.734,14.405,14.147,13.865,13.585,13.349,13.184,13.04,12.894,12.744,12.586,12.403,12.233,12.099,12.019,11.958,11.878,11.775,11.671,11.571,11.483,11.41,11.354,11.333,11.335,11.34,11.333,11.311,11.267,11.184,11.07,10.936,10.836,10.666,10.372,10.053,9.8436,9.6733,9.3911,9.0772,8.7464,8.4179,8.087,7.7537,7.4058,7.0628,6.766,6.5567,6.3718,6.1383,5.8682,5.5909,5.3281,5.0945,4.8756,4.6639,4.4644,4.2722,4.0776,3.8732,3.6494,3.4377,3.2625,3.102,2.9244,2.7078,2.4694,2.2432,2.0266,1.8223,1.6276,1.4452,1.2724,1.1118,0.961,0.82233,0.69338,0.57417,0.46955,0.37224,0.28708,0.2141,0.15084,0.09975,0.05839,0.026762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.002427,0.014562,0.043685,0.14319,0.29609,0.50724,0.77177,1.0946,1.4732,1.9052,2.393,2.9391,3.5385,4.1962,4.9073,5.6767,6.4363,7.1911,8.026,9.1302,10.319,11.295,12.71,14.448,16.125,18.319,20.27,22.5,25.194,28.303,31.271,34.645,39.297,42.693,46.988,51.148,54.662,61.756,64.356,68.04,69.666,70.595,70.469,69.489,67.431,64.225,60.031,54.527,50.486,46.454,42.472,38.494,35.162,32.191,29.364,27.323,25.828,24.194,22.833,21.748,20.43,19.205,18.256,17.693,17.139,16.302,15.656,15.142,14.698,14.37,14.113,13.831,13.552,13.317,13.152,13.009,12.863,12.712,12.555,12.373,12.203,12.069,11.989,11.929,11.848,11.746,11.642,11.543,11.455,11.382,11.327,11.305,11.307,11.312,11.305,11.283,11.239,11.157,11.043,10.909,10.81,10.64,10.346,10.028,9.8195,9.6496,9.3681,9.055,8.7249,8.3973,8.0672,7.7347,7.3877,7.0455,6.7494,6.5407,6.3562,6.1232,5.8538,5.5772,5.315,5.0821,4.8636,4.6525,4.4535,4.2617,4.0676,3.8637,3.6404,3.4293,3.2546,3.0944,2.9172,2.7012,2.4634,2.2377,2.0217,1.8178,1.6236,1.4416,1.2693,1.1091,0.95865,0.82031,0.69168,0.57276,0.4684,0.37133,0.28638,0.21357,0.15047,0.099505,0.058247,0.026697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0028954,0.017372,0.052117,0.17083,0.35324,0.60514,0.92073,1.3058,1.7575,2.2729,2.8548,3.5063,4.2215,5.0061,5.8545,6.7723,7.6786,8.579,9.575,10.892,12.311,13.475,15.163,17.236,19.237,21.854,24.182,26.843,30.057,33.766,37.307,41.332,46.882,50.933,56.058,61.02,65.213,73.676,76.777,81.172,83.112,84.221,84.07,82.901,80.445,76.621,71.617,65.051,60.23,55.421,50.669,45.924,41.948,38.404,35.031,32.596,30.813,28.864,27.24,25.946,24.373,22.911,21.779,21.107,20.447,19.448,18.678,18.064,17.534,17.144,16.837,16.501,16.168,15.887,15.69,15.519,15.346,15.166,14.978,14.761,14.558,14.399,14.303,14.231,14.135,14.014,13.889,13.77,13.666,13.579,13.513,13.487,13.49,13.495,13.487,13.461,13.409,13.31,13.174,13.015,12.896,12.693,12.343,11.964,11.715,11.512,11.176,10.803,10.409,10.018,9.6243,9.2276,8.8135,8.4053,8.0521,7.8031,7.583,7.3051,6.9837,6.6536,6.3409,6.0629,5.8023,5.5505,5.313,5.0843,4.8527,4.6095,4.3431,4.0912,3.8827,3.6916,3.4803,3.2226,2.9388,2.6695,2.4119,2.1686,1.937,1.7199,1.5143,1.3232,1.1437,0.97864,0.82518,0.68331,0.55881,0.44299,0.34166,0.25479,0.17951,0.11871,0.069489,0.031849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0028614,0.017168,0.051505,0.16882,0.34909,0.59803,0.90992,1.2905,1.7369,2.2462,2.8213,3.4651,4.1719,4.9474,5.7857,6.6928,7.5884,8.4783,9.4626,10.765,12.167,13.317,14.985,17.034,19.011,21.598,23.898,26.528,29.704,33.37,36.869,40.846,46.332,50.335,55.399,60.304,64.447,72.811,75.876,80.219,82.136,83.232,83.083,81.927,79.501,75.721,70.777,64.287,59.523,54.77,50.074,45.385,41.456,37.954,34.62,32.214,30.451,28.525,26.92,25.641,24.087,22.642,21.523,20.86,20.207,19.22,18.459,17.852,17.329,16.942,16.639,16.307,15.978,15.7,15.506,15.337,15.165,14.988,14.802,14.587,14.387,14.23,14.135,14.064,13.969,13.849,13.726,13.609,13.506,13.42,13.354,13.328,13.331,13.337,13.328,13.303,13.251,13.154,13.019,12.862,12.745,12.544,12.198,11.823,11.577,11.377,11.045,10.676,10.287,9.9004,9.5113,9.1193,8.7101,8.3066,7.9575,7.7115,7.494,7.2193,6.9017,6.5755,6.2665,5.9918,5.7342,5.4853,5.2507,5.0246,4.7957,4.5553,4.2921,4.0431,3.8371,3.6483,3.4394,3.1847,2.9043,2.6382,2.3835,2.1432,1.9143,1.6997,1.4965,1.3077,1.1303,0.96715,0.8155,0.67529,0.55225,0.43779,0.33764,0.2518,0.17741,0.11732,0.068673,0.031475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
